TransactionID,Amount,Currency,Status,TransactionDate,SettlementDate,FromAccountID,ToAccountID,ClearingHouseID,PaymentMethodID
395,37,USD,Settled,2024-12-19,2024-12-20,130,353,6,410
396,41067,USD,Settled,2025-02-04,2025-02-07,1661,1578,2,761
397,78,GBP,Settled,2024-12-06,2024-12-09,1322,445,2,453
398,45379,CAD,Settled,2025-04-22,2025-04-24,1803,1424,1,689
399,39021,EUR,Settled,2025-07-03,2025-07-05,77,1856,1,869
400,41670,EUR,Settled,2025-06-21,2025-06-24,1159,1688,3,697
401,19916,USD,Failed,2025-07-12,2025-07-13,1437,1616,1,320
402,283,EUR,Settled,2024-06-25,2024-06-28,366,1900,7,376
403,65,CAD,Cleared,2025-01-16,2025-01-18,1453,609,4,935
404,57,JPY,Failed,2025-05-08,2025-05-09,1799,380,6,35
405,40894,EUR,Settled,2023-10-26,2023-10-27,215,1002,7,908
406,7,JPY,Settled,2024-11-17,2024-11-20,1201,1947,5,786
407,645,GBP,Settled,2024-11-28,2024-11-29,38,1767,2,173
408,27,CAD,Settled,2024-11-06,2024-11-09,231,1919,4,237
409,97,USD,Cleared,2024-05-01,2024-05-03,1246,875,4,919
410,93,JPY,Pending,2025-04-21,2025-04-22,1216,1409,6,901
411,82,JPY,Cleared,2024-10-17,2024-10-19,1820,1218,1,215
412,38,JPY,Pending,2024-06-14,2024-06-17,1036,1780,6,880
413,19,JPY,Settled,2024-08-28,2024-08-30,1156,969,3,116
414,73,USD,Settled,2024-06-24,2024-06-26,984,1381,1,873
415,875,GBP,Settled,2025-04-21,2025-04-23,662,715,4,955
416,19,USD,Pending,2024-02-18,2024-02-19,732,1793,4,838
417,131,GBP,Cleared,2024-08-12,2024-08-14,1703,1256,6,982
418,383,CAD,Settled,2024-04-05,2024-04-07,1442,1727,6,140
419,54,EUR,Settled,2024-10-13,2024-10-16,799,1095,6,467
420,14,CAD,Settled,2024-07-16,2024-07-19,1478,1787,2,891
421,22449,CAD,Cleared,2024-06-13,2024-06-16,1455,449,4,408
422,373,EUR,Settled,2025-03-10,2025-03-11,1121,1234,5,965
423,56,GBP,Pending,2024-09-23,2024-09-24,698,1218,1,196
424,46522,GBP,Settled,2024-05-23,2024-05-25,320,386,4,131
425,75,EUR,Cleared,2024-08-21,2024-08-22,1883,1303,2,1
426,8,USD,Cleared,2025-04-15,2025-04-17,633,70,2,246
427,41,USD,Cleared,2025-02-25,2025-02-26,133,1796,1,212
428,948,EUR,Settled,2024-06-17,2024-06-19,1166,1417,7,543
429,82,USD,Failed,2024-03-11,2024-03-14,1706,1847,4,856
430,43564,EUR,Settled,2024-08-29,2024-08-30,421,28,3,484
431,167,GBP,Settled,2025-03-18,2025-03-20,1818,479,4,471
432,73,JPY,Settled,2024-11-03,2024-11-04,1987,795,4,993
433,80,EUR,Settled,2024-10-02,2024-10-05,1677,1535,1,759
434,26010,EUR,Settled,2025-05-27,2025-05-30,602,1451,1,701
435,65,USD,Failed,2024-08-22,2024-08-25,898,1712,6,667
436,35639,GBP,Settled,2025-04-21,2025-04-22,1159,969,3,293
437,481,USD,Settled,2025-05-04,2025-05-06,676,1450,6,970
438,65,EUR,Failed,2025-02-26,2025-02-28,989,210,5,232
439,49401,USD,Settled,2024-09-13,2024-09-15,266,62,2,511
440,3,GBP,Cleared,2025-02-07,2025-02-08,1653,34,7,427
441,16,CAD,Settled,2025-02-27,2025-02-28,1914,228,4,180
442,17,EUR,Settled,2025-01-12,2025-01-14,1665,765,1,78
443,497,USD,Cleared,2025-05-26,2025-05-27,1433,148,4,776
444,47,JPY,Settled,2024-04-08,2024-04-09,1591,65,5,803
445,20793,GBP,Cleared,2025-01-29,2025-01-31,1252,196,3,925
446,261,JPY,Cleared,2025-05-01,2025-05-04,1211,1796,1,733
447,52,EUR,Cleared,2024-12-24,2024-12-27,668,456,1,445
448,94,USD,Failed,2024-05-19,2024-05-22,1653,943,7,883
449,8,GBP,Cleared,2024-07-12,2024-07-15,1653,68,7,427
450,48277,CAD,Settled,2025-06-06,2025-06-09,1435,378,2,205
451,5,CAD,Settled,2024-07-06,2024-07-09,1445,1266,6,141
452,93,GBP,Cleared,2024-12-03,2024-12-04,1926,1766,7,62
453,39,USD,Cleared,2025-01-02,2025-01-04,1194,1476,7,668
454,389,JPY,Settled,2025-03-01,2025-03-03,876,722,3,610
455,13259,USD,Cleared,2023-12-27,2023-12-29,1749,1277,5,549
456,44239,GBP,Cleared,2024-05-08,2024-05-11,100,753,2,220
457,33549,EUR,Cancelled,2024-02-07,2024-02-08,1190,1759,7,385
458,15,JPY,Settled,2024-12-27,2024-12-30,662,1267,4,955
459,26,USD,Cleared,2024-08-19,2024-08-20,948,125,7,203
460,9,CAD,Settled,2025-01-03,2025-01-05,1466,185,2,434
461,479,EUR,Cancelled,2024-10-19,2024-10-22,1565,386,4,95
462,87,JPY,Cleared,2024-05-29,2024-05-30,269,1225,1,21
463,75,JPY,Cleared,2024-06-11,2024-06-14,515,97,3,577
464,80,GBP,Cleared,2025-02-28,2025-03-01,1798,740,4,615
465,54,EUR,Settled,2024-11-26,2024-11-28,1425,40,3,902
466,58,JPY,Settled,2025-06-05,2025-06-06,751,217,3,516
467,63,JPY,Settled,2025-05-22,2025-05-24,1589,216,5,106
468,33,USD,Settled,2024-08-06,2024-08-08,1141,1280,2,808
469,16867,CAD,Settled,2025-05-25,2025-05-27,1201,431,5,786
470,18,CAD,Settled,2024-12-10,2024-12-12,190,58,1,863
471,112,EUR,Settled,2024-10-11,2024-10-14,319,1462,7,169
472,491,GBP,Settled,2024-07-18,2024-07-20,777,1120,5,573
473,67,USD,Failed,2024-06-01,2024-06-02,633,954,2,246
474,9919,USD,Cleared,2025-02-07,2025-02-10,1955,1804,6,55
475,474,JPY,Settled,2025-01-21,2025-01-24,1001,1783,3,409
476,6,CAD,Settled,2024-08-04,2024-08-07,576,1235,6,216
477,50,EUR,Failed,2023-06-04,2023-06-07,1562,1200,7,716
478,85,EUR,Settled,2024-12-22,2024-12-24,873,1256,6,66
479,29,GBP,Settled,2024-12-06,2024-12-07,182,748,3,882
480,56,EUR,Settled,2024-11-30,2024-12-03,51,369,4,99
481,10,CAD,Cleared,2024-12-30,2025-01-01,583,203,2,973
482,505,GBP,Settled,2024-11-27,2024-11-30,898,626,6,667
483,63,JPY,Settled,2024-05-15,2024-05-16,746,880,5,631
484,67,EUR,Settled,2024-12-24,2024-12-27,320,449,4,131
485,91,JPY,Settled,2024-05-22,2024-05-23,1403,1795,6,397
486,193,EUR,Cleared,2023-06-30,2023-07-01,918,788,1,297
487,924,GBP,Cancelled,2024-06-29,2024-07-02,1577,160,3,772
488,4,CAD,Cleared,2024-11-25,2024-11-27,899,1877,1,930
489,11072,USD,Settled,2025-05-02,2025-05-03,1274,972,5,988
490,54,EUR,Settled,2024-12-20,2024-12-21,486,867,6,612
491,91,CAD,Settled,2025-01-31,2025-02-02,1722,1810,2,692
492,59,CAD,Settled,2025-05-05,2025-05-06,53,614,3,541
493,42,USD,Settled,2024-04-22,2024-04-24,749,1365,5,322
494,50,EUR,Settled,2024-08-12,2024-08-14,319,858,7,169
495,62,EUR,Settled,2024-10-07,2024-10-08,340,1280,2,495
496,46,JPY,Settled,2024-07-08,2024-07-11,763,208,1,425
497,863,USD,Settled,2024-04-22,2024-04-23,1964,906,5,479
498,73,GBP,Settled,2025-02-09,2025-02-10,749,669,5,322
499,41073,EUR,Settled,2025-06-08,2025-06-10,778,1652,1,616
500,690,GBP,Settled,2024-12-31,2025-01-01,578,416,1,905
501,43360,JPY,Settled,2025-07-05,2025-07-08,847,1669,1,230
502,71,JPY,Cleared,2025-03-22,2025-03-25,89,1146,4,208
503,22,USD,Settled,2025-04-09,2025-04-12,257,704,2,936
504,40,JPY,Settled,2024-11-23,2024-11-25,1892,1759,7,852
505,44441,CAD,Settled,2024-08-19,2024-08-22,1169,311,5,752
506,13334,JPY,Cleared,2025-02-17,2025-02-20,464,1900,7,531
507,827,CAD,Settled,2024-11-27,2024-11-28,1201,1187,5,786
508,534,USD,Cleared,2024-06-25,2024-06-26,739,1037,7,79
509,12399,CAD,Settled,2025-02-20,2025-02-22,877,995,3,386
510,13004,JPY,Settled,2024-04-27,2024-04-28,314,1037,7,878
511,928,GBP,Cleared,2024-05-21,2024-05-23,1989,1020,7,468
512,30,USD,Settled,2024-01-09,2024-01-11,862,807,4,797
513,78,JPY,Failed,2024-04-25,2024-04-28,1641,666,7,218
514,32,USD,Pending,2024-09-05,2024-09-06,1435,424,2,205
515,74,EUR,Settled,2025-02-19,2025-02-21,1834,188,2,23
516,71,JPY,Cleared,2024-07-22,2024-07-24,973,7,7,609
517,58,EUR,Settled,2024-12-17,2024-12-18,957,1277,5,763
518,43,EUR,Settled,2024-12-20,2024-12-23,181,541,7,261
519,77,CAD,Pending,2025-03-12,2025-03-13,1201,1096,5,786
520,60,USD,Cleared,2024-12-17,2024-12-18,207,251,7,207
521,38,GBP,Settled,2024-12-12,2024-12-14,1789,1992,4,301
522,18,CAD,Settled,2025-06-18,2025-06-21,739,987,7,79
523,46,USD,Settled,2024-09-21,2024-09-22,1034,273,6,557
524,390,JPY,Settled,2024-10-03,2024-10-06,578,1400,1,905
525,93,USD,Settled,2024-11-19,2024-11-22,399,579,6,780
526,13,USD,Settled,2024-10-02,2024-10-05,1021,1256,6,924
527,38,EUR,Failed,2025-05-01,2025-05-03,1807,1476,7,7
528,497,GBP,Settled,2025-02-03,2025-02-06,1730,1800,2,576
529,298,CAD,Cancelled,2024-11-10,2024-11-11,1252,1694,3,925
530,30,JPY,Settled,2024-12-24,2024-12-27,405,384,5,853
531,28991,GBP,Settled,2024-04-04,2024-04-05,321,632,5,138
532,381,GBP,Cleared,2024-02-27,2024-03-01,583,1800,2,973
533,87,JPY,Settled,2024-11-10,2024-11-11,1749,762,5,549
534,97,GBP,Settled,2024-12-04,2024-12-06,1457,1998,2,398
535,48,USD,Cleared,2025-05-01,2025-05-02,676,1488,6,970
536,396,CAD,Pending,2024-10-26,2024-10-27,260,923,4,944
537,36,USD,Cleared,2025-02-10,2025-02-13,1112,1193,7,406
538,25,EUR,Cleared,2024-11-28,2024-11-29,1570,307,7,811
539,36,CAD,Settled,2025-01-10,2025-01-12,1390,447,5,413
540,18,CAD,Settled,2024-01-11,2024-01-14,1963,765,1,533
541,16888,EUR,Settled,2025-02-28,2025-03-01,1413,878,6,20
542,21,GBP,Settled,2025-01-12,2025-01-13,156,333,5,809
543,27,EUR,Cleared,2025-04-15,2025-04-18,985,1550,1,283
544,92,JPY,Settled,2025-03-31,2025-04-03,1090,381,2,114
545,27,GBP,Cleared,2024-06-03,2024-06-04,984,1953,1,873
546,47,EUR,Settled,2024-01-14,2024-01-17,1503,381,2,318
547,18,EUR,Pending,2024-09-24,2024-09-27,249,1759,7,813
548,55,USD,Settled,2024-06-23,2024-06-24,1012,538,5,148
549,17,USD,Pending,2024-12-16,2024-12-19,1442,273,6,140
550,99,JPY,Failed,2025-01-17,2025-01-18,1029,308,4,455
551,34,JPY,Settled,2024-12-22,2024-12-25,1457,1219,2,398
552,86,GBP,Settled,2024-05-02,2024-05-05,1987,1911,4,784
553,849,CAD,Cancelled,2024-02-12,2024-02-13,326,1347,5,323
554,21,CAD,Cleared,2024-01-04,2024-01-05,1728,1550,1,275
555,48,USD,Settled,2024-08-14,2024-08-17,379,1547,7,962
556,46,USD,Settled,2024-05-04,2024-05-07,1174,462,2,440
557,56,USD,Cleared,2025-05-14,2025-05-16,1413,287,6,20
558,181,GBP,Settled,2025-01-15,2025-01-17,1389,1779,3,356
559,873,JPY,Settled,2025-02-17,2025-02-19,407,909,5,459
560,64,USD,Settled,2024-04-02,2024-04-05,1501,427,5,854
561,890,USD,Cleared,2024-10-01,2024-10-02,42,952,2,934
562,159,USD,Settled,2024-08-23,2024-08-25,1413,1173,6,20
563,24,EUR,Pending,2025-01-30,2025-02-01,190,456,1,863
564,252,GBP,Cleared,2025-06-29,2025-07-02,1885,1724,4,365
565,37,GBP,Settled,2024-12-14,2024-12-15,1661,331,2,583
566,549,CAD,Failed,2025-03-28,2025-03-29,1405,273,6,187
567,99,CAD,Settled,2025-02-22,2025-02-24,1320,124,6,896
568,476,GBP,Settled,2024-12-06,2024-12-07,955,1323,6,751
569,36956,GBP,Pending,2024-12-14,2024-12-15,1635,729,3,115
570,40,EUR,Cleared,2024-11-29,2024-12-01,383,39,2,308
571,23,GBP,Settled,2024-12-12,2024-12-14,1651,1393,3,501
572,28,CAD,Cleared,2024-07-19,2024-07-22,796,199,6,646
573,868,EUR,Settled,2024-08-30,2024-09-02,1464,677,3,298
574,764,USD,Settled,2024-08-05,2024-08-06,1631,817,2,252
575,54,EUR,Pending,2024-05-16,2024-05-18,261,1678,6,584
576,30,USD,Failed,2025-02-14,2025-02-17,799,566,6,467
577,751,CAD,Cleared,2024-05-29,2024-06-01,1852,914,2,793
578,36369,EUR,Settled,2024-11-27,2024-11-28,176,1022,2,796
579,934,GBP,Settled,2024-03-02,2024-03-03,183,160,3,393
580,658,EUR,Settled,2024-09-25,2024-09-27,1274,1367,5,988
581,37,CAD,Settled,2024-12-16,2024-12-19,668,416,1,445
582,746,USD,Settled,2024-04-29,2024-05-02,1665,1788,1,78
583,17,USD,Cleared,2024-07-25,2024-07-27,1591,787,5,803
584,997,GBP,Settled,2025-04-04,2025-04-07,1132,73,1,286
585,32,EUR,Settled,2025-04-04,2025-04-06,1941,1930,3,390
586,51,JPY,Cleared,2024-09-30,2024-10-03,1354,1802,5,764
587,135,JPY,Settled,2025-03-11,2025-03-13,1159,1936,3,697
588,900,GBP,Cleared,2024-08-24,2024-08-26,741,731,4,224
589,97,JPY,Cleared,2024-12-12,2024-12-14,438,682,4,705
590,46,USD,Cleared,2023-10-27,2023-10-28,690,104,6,898
591,49878,GBP,Settled,2024-12-07,2024-12-10,1852,1998,2,793
592,15492,EUR,Settled,2025-01-27,2025-01-28,1339,807,4,353
593,62,EUR,Cancelled,2025-04-14,2025-04-16,871,139,4,189
594,128,EUR,Cleared,2024-07-09,2024-07-12,383,445,2,422
595,92,GBP,Cleared,2024-07-12,2024-07-14,1442,1804,6,140
596,13908,GBP,Settled,2024-02-21,2024-02-24,1827,468,1,417
597,18371,JPY,Settled,2025-04-06,2025-04-09,1314,1360,6,181
598,78,EUR,Cleared,2025-03-07,2025-03-10,618,759,5,124
599,203,USD,Settled,2024-03-31,2024-04-02,714,638,6,355
600,74,JPY,Cleared,2024-04-13,2024-04-15,783,1495,3,921
601,1,EUR,Settled,2025-03-26,2025-03-29,1726,943,7,461
602,12941,CAD,Settled,2024-07-01,2024-07-03,327,1578,2,617
603,777,CAD,Settled,2025-01-11,2025-01-13,948,1903,7,203
604,65,JPY,Settled,2025-05-29,2025-05-31,673,1829,1,463
605,55,CAD,Settled,2024-11-21,2024-11-24,1159,1313,3,293
606,4,USD,Settled,2025-05-19,2025-05-21,366,1882,7,376
607,1,GBP,Settled,2025-05-02,2025-05-05,1592,762,5,720
608,803,EUR,Settled,2024-04-12,2024-04-14,408,299,7,46
609,100,GBP,Cancelled,2025-07-22,2025-07-25,688,1712,6,566
610,538,CAD,Settled,2024-07-31,2024-08-03,783,1313,3,921
611,954,GBP,Settled,2025-04-10,2025-04-13,1703,543,6,982
612,43,CAD,Cleared,2025-01-12,2025-01-13,399,1421,6,780
613,52,USD,Settled,2025-04-06,2025-04-07,985,82,1,283
614,11203,CAD,Failed,2024-03-08,2024-03-11,1982,337,2,382
615,11179,JPY,Settled,2023-12-01,2023-12-02,1001,1601,3,409
616,28642,CAD,Settled,2024-11-10,2024-11-11,1162,784,3,190
617,719,EUR,Settled,2024-12-02,2024-12-03,1503,1638,2,318
618,224,JPY,Cleared,2024-11-12,2024-11-15,399,1247,6,780
619,82,GBP,Settled,2025-02-06,2025-02-07,1228,894,3,698
620,92,EUR,Settled,2025-01-24,2025-01-26,1145,683,3,506
621,24,JPY,Cleared,2025-05-13,2025-05-14,1000,1793,4,525
622,25,EUR,Settled,2024-08-26,2024-08-27,724,1040,3,721
623,98,USD,Cleared,2024-11-13,2024-11-15,303,239,6,748
624,12,USD,Cleared,2023-11-15,2023-11-16,127,944,4,402
625,31327,CAD,Settled,2025-02-23,2025-02-26,887,1310,4,979
626,4,GBP,Settled,2024-07-07,2024-07-08,1469,1624,2,622
627,6,USD,Settled,2023-12-29,2023-12-30,1454,1193,7,899
628,54,EUR,Cleared,2024-06-26,2024-06-27,693,770,7,466
629,78,EUR,Settled,2024-12-06,2024-12-09,1435,1051,2,174
630,69,CAD,Cleared,2025-04-10,2025-04-13,1192,1514,4,150
631,48552,GBP,Settled,2025-07-03,2025-07-04,383,1618,2,308
632,25,CAD,Cancelled,2025-03-22,2025-03-23,1383,758,3,68
633,26,USD,Failed,2024-03-29,2024-04-01,1169,1702,5,342
634,796,CAD,Settled,2024-08-19,2024-08-20,1112,1547,7,951
635,935,USD,Settled,2025-04-04,2025-04-05,763,1175,1,425
636,66,CAD,Settled,2025-04-08,2025-04-10,360,1856,1,411
637,32,USD,Settled,2024-09-09,2024-09-10,1112,1896,7,951
638,197,EUR,Cleared,2024-08-25,2024-08-28,1246,402,4,15
639,82,JPY,Settled,2024-08-30,2024-09-01,1354,1335,5,764
640,344,CAD,Cleared,2025-03-17,2025-03-19,599,1285,5,819
641,697,GBP,Settled,2024-12-04,2024-12-05,55,655,1,127
642,8,EUR,Settled,2025-05-19,2025-05-21,261,1945,6,552
643,92,USD,Settled,2024-10-27,2024-10-29,360,929,1,411
644,822,JPY,Pending,2024-07-20,2024-07-21,115,388,7,868
645,524,USD,Settled,2025-06-22,2025-06-23,182,1262,3,882
646,43,GBP,Settled,2024-11-04,2024-11-05,866,978,1,746
647,756,USD,Settled,2024-08-10,2024-08-13,1754,649,1,800
648,43,JPY,Cleared,2025-01-28,2025-01-31,1640,10,5,465
649,55,GBP,Failed,2024-10-07,2024-10-09,933,1489,6,611
650,959,JPY,Settled,2024-04-29,2024-04-30,642,600,1,515
651,32,GBP,Settled,2024-10-20,2024-10-23,53,1040,3,541
652,73,JPY,Failed,2024-10-20,2024-10-22,1803,463,1,300
653,45,GBP,Settled,2024-11-29,2024-12-01,1827,756,1,417
654,2,USD,Settled,2024-08-19,2024-08-22,1635,167,3,115
655,20,GBP,Cleared,2025-04-29,2025-05-02,53,1046,3,541
656,3,USD,Settled,2025-05-11,2025-05-12,1799,267,6,35
657,61,CAD,Cleared,2024-11-27,2024-11-28,1722,1303,2,692
658,90,EUR,Cleared,2024-10-28,2024-10-29,432,728,1,649
659,56,GBP,Settled,2023-12-18,2023-12-19,724,1571,3,545
660,51,GBP,Settled,2024-11-26,2024-11-28,918,1713,1,297
661,90,CAD,Settled,2024-06-13,2024-06-15,1274,1288,5,988
662,782,GBP,Settled,2025-01-29,2025-01-30,6,1936,3,986
663,356,USD,Cleared,2024-07-10,2024-07-11,1981,521,5,920
664,89,GBP,Settled,2024-10-18,2024-10-19,796,935,6,646
665,12,EUR,Settled,2025-05-19,2025-05-22,320,1514,4,131
666,84,CAD,Settled,2024-11-14,2024-11-15,1503,750,2,318
667,374,CAD,Settled,2024-05-01,2024-05-04,934,1766,7,826
668,10,JPY,Cleared,2024-09-06,2024-09-09,1437,1178,1,320
669,28,JPY,Settled,2025-05-05,2025-05-08,1958,1564,2,910
670,53,GBP,Settled,2024-10-11,2024-10-13,1725,36,7,771
671,160,EUR,Cleared,2025-01-27,2025-01-29,602,1003,1,701
672,91,CAD,Failed,2024-11-05,2024-11-07,1339,1060,4,353
673,38,CAD,Settled,2024-10-31,2024-11-01,584,18,1,947
674,261,CAD,Cancelled,2025-03-26,2025-03-29,249,1874,7,813
675,18,USD,Settled,2025-03-02,2025-03-04,1701,70,2,53
676,436,CAD,Settled,2024-12-30,2025-01-01,230,586,2,730
677,35,JPY,Settled,2024-05-18,2024-05-19,1955,1815,6,55
678,3939,EUR,Cleared,2024-01-21,2024-01-22,1958,582,2,910
679,33,JPY,Settled,2024-06-10,2024-06-13,1312,210,5,837
680,35,JPY,Settled,2024-05-04,2024-05-06,957,669,5,763
681,46,EUR,Cleared,2024-11-06,2024-11-09,1964,896,5,479
682,81,USD,Settled,2025-04-29,2025-05-02,1591,507,5,803
683,265,USD,Cleared,2025-04-15,2025-04-16,336,794,5,890
684,91,GBP,Cleared,2024-02-23,2024-02-25,1981,1622,5,920
685,788,CAD,Settled,2025-06-08,2025-06-11,1160,951,4,43
686,19,EUR,Settled,2025-01-12,2025-01-14,1503,1711,2,318
687,23,GBP,Cleared,2024-11-12,2024-11-15,964,1603,1,595
688,73,EUR,Settled,2024-09-14,2024-09-16,1706,108,4,856
689,23676,GBP,Settled,2025-03-29,2025-03-30,1962,1336,7,498
690,28,CAD,Pending,2024-08-03,2024-08-04,127,731,4,402
691,93,USD,Settled,2024-12-21,2024-12-22,432,1242,1,649
692,1155,JPY,Settled,2024-12-24,2024-12-25,1486,1769,4,400
693,34997,USD,Settled,2024-08-31,2024-09-01,792,228,4,192
694,55,JPY,Settled,2024-06-22,2024-06-23,877,1040,3,386
695,28431,CAD,Settled,2024-09-11,2024-09-12,1661,1209,2,583
696,45,JPY,Settled,2024-05-01,2024-05-02,100,8,2,220
697,95,JPY,Pending,2024-08-25,2024-08-27,1085,981,6,82
698,73,CAD,Cleared,2025-03-07,2025-03-10,584,467,1,947
699,341,GBP,Cleared,2025-03-30,2025-04-02,1127,480,5,44
700,85,GBP,Settled,2024-05-21,2024-05-22,235,68,7,774
701,64,EUR,Cleared,2025-02-18,2025-02-19,1074,610,6,473
702,621,JPY,Settled,2024-08-20,2024-08-22,1264,1360,6,94
703,545,USD,Settled,2024-12-29,2024-12-30,156,221,5,809
704,779,CAD,Settled,2025-03-31,2025-04-01,438,1793,4,705
705,15507,CAD,Settled,2024-09-29,2024-10-01,1457,1711,2,398
706,483,GBP,Cleared,2025-03-24,2025-03-25,690,1406,6,898
707,11,USD,Failed,2024-04-19,2024-04-22,1963,1713,1,533
708,322,CAD,Settled,2024-05-15,2024-05-17,1469,1182,2,622
709,93,GBP,Cancelled,2025-02-18,2025-02-21,1043,227,2,781
710,690,EUR,Pending,2025-04-20,2025-04-23,564,1325,7,758
711,7,USD,Cleared,2024-05-05,2024-05-06,602,1185,1,701
712,792,USD,Failed,2024-11-23,2024-11-25,1496,1485,6,638
713,30,JPY,Cleared,2025-04-20,2025-04-21,1408,150,2,428
714,21,JPY,Settled,2024-02-20,2024-02-22,874,1763,2,136
715,756,USD,Settled,2024-11-28,2024-11-29,1818,775,4,471
716,951,GBP,Settled,2025-04-26,2025-04-28,11,1497,4,569
717,94,EUR,Settled,2025-03-12,2025-03-13,1354,1234,5,2
718,99,JPY,Settled,2024-10-03,2024-10-04,115,397,7,868
719,42,GBP,Pending,2024-01-17,2024-01-19,1049,345,4,156
720,11770,GBP,Settled,2024-09-30,2024-10-01,89,1104,4,208
721,23,EUR,Failed,2024-12-14,2024-12-16,955,75,6,751
722,193,GBP,Cleared,2024-06-09,2024-06-10,871,233,4,189
723,225,USD,Settled,2024-11-13,2024-11-14,260,1773,4,944
724,65,USD,Settled,2024-08-22,2024-08-24,1216,543,6,901
725,23,GBP,Settled,2025-03-03,2025-03-05,429,1645,7,643
726,12185,JPY,Settled,2024-08-21,2024-08-24,1034,124,6,499
727,184,USD,Cancelled,2025-02-28,2025-03-01,1761,1578,2,679
728,44373,EUR,Settled,2024-07-02,2024-07-05,1834,162,2,23
729,20,USD,Settled,2025-07-06,2025-07-08,46,1054,7,580
730,47250,EUR,Settled,2024-03-31,2024-04-01,714,1489,6,355
731,72,EUR,Cleared,2024-05-31,2024-06-03,797,1650,5,879
732,947,JPY,Cleared,2025-01-30,2025-02-01,286,396,4,777
733,68,EUR,Cleared,2024-12-27,2024-12-29,1036,353,6,880
734,838,CAD,Settled,2024-06-24,2024-06-27,801,804,7,299
735,18,CAD,Cleared,2025-06-01,2025-06-04,918,456,1,297
736,61,USD,Settled,2024-10-10,2024-10-11,1480,845,6,909
737,21,EUR,Settled,2024-12-20,2024-12-22,1306,1218,1,296
738,64,JPY,Settled,2025-02-22,2025-02-25,25,1951,5,644
739,363,JPY,Settled,2024-08-19,2024-08-22,1741,1957,1,383
740,352,GBP,Cleared,2024-11-11,2024-11-13,1873,276,4,458
741,83,USD,Cleared,2025-06-01,2025-06-03,1418,7,7,949
742,97,EUR,Settled,2024-10-18,2024-10-21,1246,479,4,919
743,7,GBP,Cancelled,2024-04-16,2024-04-19,1418,1991,7,949
744,35929,JPY,Settled,2024-12-07,2024-12-10,166,542,5,847
745,17,JPY,Failed,2025-03-02,2025-03-04,797,900,5,879
746,24,CAD,Settled,2024-09-15,2024-09-16,1160,863,4,43
747,37,JPY,Settled,2024-12-17,2024-12-18,515,659,3,577
748,64,JPY,Cleared,2024-03-24,2024-03-27,1894,1037,7,663
749,709,EUR,Settled,2024-11-12,2024-11-14,1222,1780,6,632
750,428,USD,Pending,2024-08-24,2024-08-25,1339,785,4,928
751,23,EUR,Settled,2025-03-27,2025-03-29,1479,1319,7,673
752,56,USD,Settled,2024-11-19,2024-11-22,1782,409,5,85
753,21,GBP,Cleared,2025-01-07,2025-01-09,156,1869,5,809
754,341,USD,Cleared,2025-03-25,2025-03-28,1818,1762,4,471
755,43,GBP,Settled,2025-02-05,2025-02-06,1454,289,7,899
756,21,GBP,Settled,2024-03-10,2024-03-11,1056,1862,2,600
757,94,JPY,Settled,2024-11-16,2024-11-18,1036,1727,6,880
758,55,JPY,Settled,2025-03-18,2025-03-19,1305,1237,7,399
759,80,USD,Pending,2025-01-31,2025-02-02,1390,909,5,413
760,24400,CAD,Settled,2024-03-15,2024-03-16,1136,758,3,396
761,22619,JPY,Cancelled,2025-06-03,2025-06-05,1094,1130,5,39
762,495,EUR,Settled,2024-02-18,2024-02-19,151,1114,2,101
763,515,CAD,Cleared,2024-04-05,2024-04-08,1042,1530,7,492
764,930,EUR,Settled,2024-05-30,2024-05-31,301,103,4,738
765,1,USD,Cleared,2024-04-07,2024-04-09,1562,592,7,716
766,39,JPY,Settled,2025-01-28,2025-01-31,584,82,1,947
767,23,EUR,Settled,2025-04-19,2025-04-20,1728,929,1,275
768,16154,CAD,Settled,2024-11-18,2024-11-20,1892,1939,7,852
769,19347,JPY,Failed,2024-02-11,2024-02-12,1730,1079,2,576
770,22106,GBP,Settled,2025-01-27,2025-01-28,321,1869,5,138
771,34625,USD,Cleared,2024-11-18,2024-11-20,298,1771,7,736
772,96,EUR,Settled,2024-10-25,2024-10-28,688,768,6,566
773,73,EUR,Cleared,2025-02-02,2025-02-05,183,1393,3,393
774,627,USD,Cleared,2025-07-20,2025-07-22,370,1569,4,508
775,3,EUR,Settled,2025-02-02,2025-02-04,1383,368,3,68
776,488,EUR,Cancelled,2024-07-07,2024-07-10,498,1301,5,737
777,8632,USD,Cleared,2025-04-22,2025-04-25,1021,935,6,19
778,4,EUR,Cancelled,2024-08-04,2024-08-06,1585,1187,5,337
779,54,CAD,Settled,2024-05-09,2024-05-11,741,782,4,224
780,658,JPY,Cleared,2025-03-03,2025-03-06,948,962,7,832
781,33,CAD,Cleared,2025-05-16,2025-05-19,408,1037,7,46
782,742,EUR,Settled,2024-09-25,2024-09-28,442,139,4,670
783,81,JPY,Settled,2024-09-10,2024-09-11,1852,295,2,793
784,86,GBP,Settled,2024-09-24,2024-09-27,1192,361,4,150
